24427,1,8.77,1.05,3.62,11.24
24428,4,2.15,5.24,1.10,3.91
24429,4,2.96,2.53,1.12,1.01
24430,1,1.81,10.53,1.04,1.63
24431,4,2.29,5.29,8.33,3.65
24432,4,2.21,1.66,1.54,1.15
24433,1,1.26,9.62,7.69,1.32
24434,4,3.04,6.02,17.86,2.26
24435,3,1.62,17.86,1.23,1.43
24436,1,1.12,5.95,1.03,6.49
24437,1,9.71,1.18,250.01,1.18
24438,3,1.24,1.11,1.09,2.36
24439,1,1.57,7.19,1.34,1.97
24440,1,1.24,4.17,20.83,55.56
24441,4,4.63,2.48,2.51,3.53
24442,1,2.91,1.70,1.39,1.21
24443,1,3.48,2.30,4.39,1.14
24444,4,1.06,1.54,3.26,1.23
24445,3,1.70,1.92,1.45,10.20
24446,4,4.27,6.25,1.20,2.64
24447,4,1.67,8.47,1.48,3.18
24448,1,1.47,1.69,1.79,1.57
24449,4,1.20,4.76,1.18,3.92
24450,4,8.85,26.32,5.59,1.41
24451,1,4.17,2.14,40.01,1.35
24452,2,1.16,1.46,10.20,6.62
24453,3,3.01,7.04,1.20,1.14
24454,1,2.38,1.42,1.09,2.03
24455,4,2.52,8.06,1.34,1.28
24456,3,1.86,2.48,1.04,1.17
24457,1,2.88,1.98,10.42,6.54
24458,4,5.10,1.33,2.49,2.57
24459,3,1.08,1.27,1.64,5.35
24460,3,1.07,1.51,2.92,2.63
24461,1,1.16,1.47,5.52,1.05
24462,3,1.13,5.05,2.23,1.92
24463,3,1.33,1.82,6.29,5.43
24464,2,1.16,19.23,1.76,3.55
24465,4,1.63,1.11,1.49,11.11
24466,1,1.79,1.46,1.21,1.52
24467,1,1.54,9.17,1.05,1.51
24468,3,2.34,7.81,5.35,3.97
24469,3,1.12,1.66,2.26,1.51
24470,2,2.44,11.11,1.24,2.60
24471,4,1.10,5.62,2.11,38.46
24472,2,11.36,4.29,3.89,3.58
24473,2,1.13,1.18,1.11,1.04
24474,3,14.93,3.29,2.73,3.04
24475,2,1.39,1.14,7.35,3.09
24476,3,2.03,2.07,7.81,3.08
24477,2,76.92,3.02,1.61,333.33
24478,2,4.15,1.37,1.33,1.75
24479,4,2.08,2.32,1.59,2.45
24480,2,1.07,41.67,1.13,1.45
24481,4,1.94,3.95,2.18,1.40
24482,1,2.74,1.12,10.20,3.65
24483,2,1.03,1.75,2.23,1.41
24484,2,2.23,13.51,2.11,1.18
24485,3,12.05,2.46,9.52,1.31
24486,2,2.46,1.25,9.17,1.06
24487,4,14.49,1.41,1.33,2.23
24488,1,3.69,6.06,3.28,1.23
24489,4,33.33,1.23,2.88,2.04
24490,1,2.39,1.61,3.65,8.20
24491,3,1.33,1.10,7.63,4.85
24492,3,2.34,7.94,10.64,5.43
24493,2,2.27,4.37,1.07,3.07
24494,2,3.38,1.93,1.94,10.87
24495,3,3.07,1.38,8.47,3.46
24496,2,40.01,7.09,1.16,1.69
24497,2,2.70,1.17,1.98,2.48
24498,3,1.31,5.10,2.64,5.05
24499,2,2.67,1.54,6.99,1.31
24500,2,6.13,1.50,1.09,1.09
24501,3,1.39,10.42,11.63,1.12
24502,3,1.36,1.48,1.06,1.72
24503,3,1.64,4.33,1.23,1.75
24504,2,2.28,1.40,1.81,2.05
24505,1,1.73,2.56,1.04,1.12
24506,1,1.29,3.89,17.24,1.24
24507,4,6.58,1.86,1.39,3.82
24508,2,1.56,6.67,2.07,2.55
24509,1,1.98,7.46,8.70,2.13
24510,3,1.16,2.91,4.15,3.77
24511,1,1.79,1.01,7.14,1.91
24512,1,1.71,1.80,16.13,9.43
24513,4,6.29,1.14,6.06,4.74
24514,4,3.47,1.81,1.87,1.61
24515,4,20.83,3.95,1.28,3.26
24516,2,1.17,1.27,1.10,2.35
24517,1,10.01,1.72,1.58,2.97
24518,1,1.03,1.67,6.62,5.65
24519,2,3.83,1000.01,5.38,1.41
24520,4,4.05,1.28,2.24,2.34
24521,2,1.27,1.83,1.71,2.18
24522,2,1.05,1.28,1.23,1.88
24523,1,1.68,3.04,2.12,5.75
24524,4,2.02,2.69,83.33,1.40
24525,3,38.46,8.70,1.90,1.27
24526,2,2.35,14.49,1.09,1.19
24527,1,1.01,1.31,1.70,1.51
24528,3,1.25,1.08,1.18,12.82
24529,2,1.08,166.67,1.34,1.24
24530,4,1.77,4.24,1.18,1.91
24531,4,1.17,3.85,1.48,3.70
24532,1,2.07,1.99,13.70,13.89
24533,4,1.43,3.11,24.39,4.05
24534,3,3.77,20.83,2.47,1.03
24535,1,4.63,3.07,1.56,1.70
24536,4,6.67,1.45,1.26,1.17
24537,2,3.33,1.97,1.53,1.16
24538,4,1.13,1.90,7.25,1.43
24539,3,1.16,1.43,2.05,4.07
24540,3,2.11,2.33,1.25,1.04
24541,1,1.29,3.73,2.25,1.56
24542,4,12.20,1.41,1.74,58.82
24543,1,2.69,2.67,1.24,1.16
24544,1,6.99,1.70,1.10,55.56
24545,2,1.92,4.41,3.14,1.23
24546,2,3.70,1.62,1.07,1.10
24547,1,10.87,2.01,13.70,1.53
24548,1,1.05,1.04,1.03,1.10
24549,4,5.59,1.98,7.81,1.06
24550,1,5.10,1.73,2.78,2.01
24551,3,1.37,1.82,1.55,7.30
24552,2,3.32,1.56,4.65,11.36
24553,1,1.83,17.24,1.64,7.46
24554,2,2.65,1.45,2.44,2.08
24555,2,3.23,5.95,1.83,6.17
24556,2,1.30,1.64,1.34,2.11
24557,4,21.74,1.43,5.62,1.25
24558,4,1.21,1.34,1.13,15.63
24559,1,1.02,1.64,3.51,1.49
24560,3,2.51,3.66,1.96,1.07
24561,4,2.24,8.20,1.89,4.18
24562,3,1.26,1.27,3.09,2.49
24563,3,10.64,17.24,1.42,2.93
24564,3,2.52,1.14,1.62,1.15
24565,2,1.02,8.93,1.18,1.17
24566,4,2.07,1.29,6.02,1.59
24567,4,3.76,2.88,3.16,3.61
24568,1,4.46,20.41,1.05,3.47
24569,3,2.45,1.95,1.16,2.38
24570,1,8.13,1.09,37.04,2.90
24571,2,1.24,25.01,3.95,2.09
24572,1,2.09,1.45,1.55,4.24
24573,1,2.88,4.26,1.32,3.11
24574,1,1.42,1.09,2.51,1.39
24575,1,5.43,1.97,9.01,1.44
24576,3,2.40,9.26,1.33,90.91
24577,4,66.67,1.62,23.26,1.24
24578,4,1.84,1.69,5.81,1.73
24579,1,1.98,1.41,1.62,142.86
24580,3,1.06,1.05,1.38,1.28
24581,3,1.88,2.07,2.98,1.66
24582,1,1.34,15.38,1.08,1.89
24583,4,5.52,2.56,4.24,1.40
24584,1,4.93,2.34,4.24,1.74
24585,2,1.43,52.63,4.39,1.81
24586,1,1.48,3.14,2.28,1.23
24587,2,6.45,1.81,1.14,3.09
24588,1,1.99,1.08,6.17,2.88
24589,2,2.02,1.03,2.72,1.09
24590,1,1.50,1.66,1.21,1.77
24591,2,1.64,12.50,2.04,1.39
24592,1,10.53,1.28,1.35,32.26
24593,2,1.52,1.76,1.65,200.01
24594,1,4.67,1.10,2.87,1.01
24595,1,5.85,7.69,2.23,3.69
24596,3,6.02,3.30,1.53,4.95
24597,3,1.03,3.02,1.71,2.11
24598,3,1.23,1.59,1.17,1.18
24599,3,1.32,3.03,5.35,1.16
24600,1,2.56,2.46,2.48,2.48
24601,1,5.65,1.08,3.73,1.85
24602,2,2.96,1.04,1.07,2.39
24603,2,1.02,15.38,5.18,2.36
24604,3,7.46,11.76,2.27,1.03
24605,4,1.50,1.05,2.46,1.88
24606,4,1.09,7.52,10.99,1.12
24607,4,1.51,1.88,1.18,1.07
24608,4,1.50,2.09,1.19,14.71
24609,2,1.62,2.64,1.96,83.33
24610,4,5.92,1.74,2.95,1.18
24611,2,1.80,1.22,5.26,1.29
24612,3,5.13,1.92,1.78,1.13
24613,1,1.67,1.72,2.33,3.25
24614,2,2.75,1.43,1.33,14.08
24615,2,1.37,3.25,1.08,40.01
24616,3,1.50,1.33,6.13,22.22
24617,1,23.81,1.06,2.75,1.74
24618,3,1.05,3.45,8.40,4.57
24619,1,2.63,1.78,1.82,1.38
24620,3,4.13,9.01,1.03,1.28
24621,4,1.37,1.85,1.42,3.97
24622,1,8.01,15.15,1.51,1.47
24623,1,1.59,1.66,6.41,1.24
24624,1,1.40,1.29,1.33,4.18
24625,1,3.47,2.05,1.30,5.03
24626,3,2.24,1.53,1.10,1.21
24627,1,1.42,8.33,1.70,1.01
24628,4,1.29,2.74,1.51,1.72
24629,3,1.49,1.41,1.80,2.07
24630,2,3.07,2.40,1.62,6.41
24631,2,1.15,4.48,2.93,14.08
24632,4,1.16,1.40,2.56,1.22
24633,4,1.22,3.47,1.30,6.06
24634,4,1.70,1.88,3.21,1.30
24635,4,1.66,1.31,1.98,1.28
24636,2,1.40,1.12,9.09,1.06
24637,1,5.01,111.11,1.80,1.54
24638,4,5.59,3.48,8.93,9.26
24639,3,17.54,23.81,5.99,16.13
24640,4,1.05,1.30,1.29,1.48
24641,2,1.08,1.08,2.66,16.39
24642,2,20.41,1.60,1.63,1.39
24643,1,4.90,9.43,18.18,1.03
24644,2,1.28,1.11,1.35,1.96
24645,3,3.48,1.41,2.03,1.08
24646,3,1.03,3.92,1.22,1.81
24647,3,2.46,8.55,2.12,3.41
24648,4,2.86,2.57,1.08,1.15
24649,4,1.34,7.81,1.13,1.58
24650,1,2.92,1.01,9.17,5.38
24651,4,1.71,1.13,3.50,2.08
24652,3,1.16,2.63,1.69,1.96
24653,4,250.01,1.17,1.92,12.35
24654,1,3.62,1.14,1.37,3.44
24655,2,1.06,14.71,14.29,7.09
24656,4,1.48,1.36,1.12,2.10
24657,3,1.77,1.99,1.28,2.11
24658,1,1.03,7.52,1.80,1.84
24659,2,1.15,1.03,5.68,2.55
24660,2,18.52,14.93,1.41,1.31
24661,4,5.08,5.10,5.41,1.28
24662,2,1.03,1.65,2.46,1.43
24663,3,2.28,5.10,2.81,1.68
24664,4,3.69,3.17,2.11,1.84
24665,3,1.24,1.84,1.47,1.16
24666,1,1.49,1.89,2.64,1.46
24667,4,2.60,5.65,1.43,1.23
24668,1,8.85,1.40,1.60,4.93
24669,3,1.41,4.07,3.42,1.15
24670,3,1.06,1.45,3.40,1.08
24671,4,1.75,11.76,1.27,1.19
24672,3,1.55,1.38,2.60,1.47
24673,3,2.26,1.29,4.17,1.29
24674,2,1.35,1.23,2.13,1.01
24675,4,3.12,1.09,1.73,1.52
24676,1,1.81,1.16,1.11,1.80
24677,2,1.89,1.51,1.44,1.41
24678,2,1.52,1.93,3.95,6.80
24679,1,1.34,2.15,1.22,1.25
24680,1,1.43,1.27,4.18,2.75
24681,1,3.01,1.56,1.58,2.40
24682,2,1.88,1.23,1.08,4.90
24683,1,4.46,1.48,1.27,2.36
24684,2,1.20,1.52,1.20,3.32
24685,2,1.11,1.45,1.91,1.64
24686,1,1.23,66.67,1.23,3.82
24687,1,1.50,9.90,1.98,1.10
24688,4,1.83,1.24,1.07,1.51
24689,4,1.01,4.59,1.32,1.16
24690,2,1.12,4.69,3.38,1.95
24691,4,3.52,1.86,1.66,1.31
24692,2,1.13,1.03,5.81,1.30
24693,3,2.24,1.50,4.37,1.37
24694,1,7.87,2.43,1.62,6.37
24695,4,2.23,1.60,22.22,3.80
24696,2,1.05,1.08,2.71,1.06
24697,2,1.01,10.20,25.64,7.63
24698,3,1.56,1.48,2.59,3.88
24699,4,18.87,5.21,1.88,1.34
24700,2,6.45,8.13,2.44,1.38
24701,1,1.36,1.65,8.40,5.29
24702,2,1.03,6.99,1.88,1.40
24703,3,3.46,2.56,1.72,37.04
24704,2,10.01,1.17,1.59,1.42
24705,2,1.05,1.05,1.89,1.49
24706,2,4.07,9.35,3.26,1.02
24707,1,1.21,1.62,1.06,3.13
24708,1,52.63,2.30,3.10,3.75
24709,3,3.86,3.57,4.63,3.44
24710,3,2.92,1.06,1.46,2.39
24711,4,2.80,1.10,5.26,3.51
24712,3,1.29,3.64,62.50,41.67
24713,4,2.93,6.49,1.14,6.62
24714,2,6.06,3.53,2.56,1.08
24715,2,1.30,1.94,23.26,12.20
24716,1,1.03,2.21,1.97,2.43
24717,2,1.53,5.56,1.29,1.32
24718,3,2.28,1.47,1.07,4.46
24719,3,1.92,6.29,1.32,1.22
24720,3,21.74,1.56,4.39,1.48
24721,4,1.53,19.23,23.81,4.48
24722,2,14.29,1.10,3.12,1.76
24723,2,1.12,9.17,1.17,4.02
24724,4,43.48,1.07,1.12,1.64
24725,2,6.80,18.52,500.01,1.56
24726,2,1.83,1.72,2.95,2.31
24727,1,1.78,5.65,1.46,1.47
24728,4,1.90,26.32,1.01,1.16
24729,1,2.36,1.28,1.29,1.36
24730,1,1.77,2.54,6.17,2.51
24731,3,2.27,2.25,3.69,1.02
24732,1,71.43,1.06,4.95,2.52
24733,4,11.90,2.08,4.03,1.08
24734,3,1.12,5.35,2.24,1.89
24735,4,5.21,2.88,1.05,3.36
24736,1,6.85,3.31,1.34,1.31
24737,2,1.31,1.31,1.65,1.71
24738,3,1.25,3.02,1.66,2.61
24739,2,1.44,1.55,1.96,1.18
24740,2,1.18,1.02,5.49,1.88
24741,4,7.09,1.49,1.38,15.15
24742,3,3.82,2.29,1.56,1.17
24743,1,1.04,1.45,1.47,2.71
24744,3,1.03,1.50,1.25,1.40
24745,2,1.11,20.83,66.67,1.08
24746,1,1.77,1.39,7.14,2.62
24747,2,1.68,1.04,4.93,1.23
24748,4,1.67,13.89,1.11,1.04
24749,3,1.04,1.98,1.58,1.22
24750,3,1.07,1.42,2.65,1.47
24751,4,1.61,1.60,1.49,2.84
24752,1,1.11,1.08,1.24,1.01
24753,3,1.69,2.70,2.38,2.87
24754,1,3.36,6.76,2.87,2.75
24755,1,1.48,1.38,58.82,1.96
24756,3,1.25,4.24,3.36,1.34
24757,3,1.59,2.11,1.65,1.02
24758,1,10.31,1.56,1.18,3.61
24759,3,2.61,2.67,4.12,7.09
24760,3,1.27,1.04,6.41,6.99
24761,1,5.13,2.58,1.94,1.89
24762,2,5.03,3.12,1.50,1.52
24763,1,1.03,1.01,1.04,1.12
24764,4,2.70,3.94,3.98,1.56
24765,1,1.02,76.92,1.08,5.88
24766,1,19.61,2.20,1.94,3.48
24767,3,1.99,1.21,6.37,1.03
24768,2,3.66,1.39,18.87,6.21
24769,4,15.63,3.73,1.42,2.19
24770,2,1.25,1.40,1.09,5.81
24771,4,2.46,1.01,1.70,1.62
24772,2,16.13,1.09,14.08,4.98
24773,4,1.23,10.64,5.59,4.31
24774,4,1.06,1.05,5.24,1.18
24775,1,5.92,2.94,13.51,58.82
24776,2,1.55,1.65,1.72,1.02
24777,4,3.16,10.53,90.91,1.32
24778,4,22.73,14.93,1.25,7.30
24779,2,12.05,14.29,18.87,10.53
24780,1,1.25,5.15,1.34,2.93
24781,2,1.94,1.43,7.63,1.45
24782,1,1.09,2.95,1.68,5.81
24783,3,2.01,1.57,62.50,1.06
24784,1,2.17,1.53,6.99,3.31
24785,1,4.03,1.49,15.87,12.50
24786,2,1.94,1.51,1.75,3.34
24787,3,7.75,1.12,5.85,1.52
24788,3,2.99,1.14,2.87,4.15
24789,2,2.82,3.14,1.78,2.38
24790,4,2.11,4.88,1.51,1.02
24791,4,1.80,1.01,1.99,1.54
24792,3,1.67,1.23,2.99,7.41
24793,2,1.03,20.01,1.06,3.72
24794,3,6.80,1.35,35.71,2.29
24795,2,1.01,1.48,6.10,1.67
24796,4,4.13,1.42,2.62,1.44
24797,2,125.01,5.65,1.64,1.47
24798,4,1.03,2.26,1.13,3.61
24799,4,1.48,6.58,1.66,1.79
24800,3,7.14,18.18,1.14,4.42
24801,2,1.42,71.43,3.14,2.40
24802,3,1.79,5.13,2.82,3.18
24803,2,21.74,1.59,1.55,1.41
24804,3,1.79,1.09,13.16,500.01
24805,2,1.68,1.34,1.45,1.37
24806,1,1.30,10.10,8.40,5.05
24807,1,20.83,7.58,1.76,5.52
24808,2,1.03,15.87,1.01,1.43
24809,1,1.35,5.38,1.17,1.03
24810,3,5.49,20.83,19.23,4.65
24811,3,1.76,1.10,1.18,1.60
24812,1,6.54,2.93,1.34,7.19
24813,1,8.55,1.56,14.08,8.26
24814,2,1.05,2.87,9.43,1.10
24815,1,8.26,40.01,1.49,1.43
24816,4,1.56,4.57,1.61,3.03
24817,2,1.47,1.03,1.38,15.15
24818,2,1.07,1.81,5.52,11.11
24819,3,1.24,100.01,1.03,1.17
24820,1,1.10,1.34,1.42,1.79
24821,4,2.25,3.25,22.73,4.81
24822,2,1.02,3.51,1.04,2.69
24823,3,6.37,4.42,2.30,1.63
24824,1,1.21,13.89,1.52,3.94
24825,2,1.10,1.37,1.04,5.62
24826,1,1.08,1.55,1.11,1.18
24827,1,2.76,1.34,2.57,4.29
24828,4,5.81,3.14,3.95,2.53
24829,4,1.30,1.01,1.80,1.32
24830,2,1.49,1.01,1.08,17.54
24831,2,1.18,1.05,3.57,3.05
24832,4,2.21,32.26,3.58,1.49
24833,3,5.59,31.25,1.34,1.65
24834,1,1.86,3.95,2.48,1.10
24835,2,1.64,2.03,3.24,2.11
24836,1,1.44,1.22,2.25,2.20
24837,1,2.91,1.43,6.80,1.46
24838,2,4.98,10.53,1.40,1.26
24839,2,1.11,7.52,2.01,2.31
24840,4,1.01,27.03,5.15,2.75
24841,3,1.14,1.27,1.76,111.11
24842,2,1.51,1.42,2.52,3.57
24843,1,1.75,2.04,2.43,3.77
24844,1,1.19,41.67,5.92,1.40
24845,1,2.54,1.23,5.32,1.11
24846,1,1.48,1.15,3.37,2.31
24847,1,2.84,1.87,1.18,29.41
24848,3,7.87,111.11,1.03,2.11
24849,3,2.33,1.23,1.72,9.52
24850,3,1.55,2.04,1.02,4.17
24851,4,1.02,1.41,1.07,13.89
24852,2,4.69,5.38,5.32,2.92
24853,2,3.76,1.15,1.08,2.10
24854,2,1.16,2.32,3.08,1.28
24855,3,6.10,1.01,1.32,3.42
24856,2,9.26,1.35,4.67,1.18
24857,1,1.12,3.58,1.29,1.41
24858,3,45.45,1.39,1.18,1.40
24859,1,1.30,10.42,1.02,47.62
24860,4,2.51,3.10,1.11,5.03
24861,2,2.04,14.93,1.59,1.27
24862,2,1.20,4.90,5.43,7.41
24863,2,5.24,4.05,3.38,4.83
24864,3,3.50,2.84,3.79,1.08
24865,1,9.09,45.45,1.39,1.36
24866,3,1.08,1.87,5.99,5.68
24867,3,1.48,6.85,1.25,8.62
24868,3,1.05,3.01,1.09,4.37
24869,4,1.24,1.07,2.18,1.27
24870,1,2.93,1.72,5.81,1.10
24871,3,1.18,1.03,4.12,1.70
24872,2,2.47,2.90,1.12,2.99
24873,1,2.38,1.72,2.65,2.56
24874,4,2.39,1.57,1.03,1.61
24875,2,6.21,1.10,7.46,8.26
24876,4,2.26,4.69,10.20,4.35
24877,1,10.64,5.68,1.69,1.04
24878,2,4.76,5.05,1.97,1.04
24879,2,142.86,2.56,12.99,6.45
24880,1,20.01,5.01,1.14,1.23
24881,2,1.14,1.45,1.37,1.45
24882,4,17.24,1.10,55.56,1.86
24883,1,1.73,2.14,1.24,3.76
24884,3,23.26,2.09,2.54,1.39
24885,2,2.85,1.44,1.55,8.26
24886,3,1.64,2.36,5.62,1.81
24887,4,1.23,2.35,3.47,7.04
24888,4,1.51,1.64,1.46,2.13
24889,3,5.99,1.06,3.53,3.61
24890,2,33.33,1.05,3.25,19.61
24891,2,1.78,1.72,1.13,2.20
24892,4,12.82,2.33,1.18,5.03
24893,2,3.27,1.75,1.28,1.79
24894,2,1.55,2.93,1.95,2.26
24895,2,1.58,1.26,1.10,1.33
24896,1,10.42,3.12,2.77,7.30
24897,1,4.15,7.75,1.19,4.29
24898,3,1.56,3.77,1.08,3.95
24899,1,4.72,2.75,6.49,1.32
24900,3,1.14,1.32,1.02,28.57
24901,3,3.40,1.92,5.75,1.56
24902,2,2.77,1.24,2.26,1.67
24903,1,1.14,1.69,1.08,1.56
24904,4,2.92,1.99,1.55,1.13
24905,4,1.58,2.15,1.74,1.01
24906,4,8.26,1.01,3.95,1.83
24907,3,41.67,1.66,8.62,9.90
24908,1,1.27,2.04,1.12,1.22
24909,1,1.14,2.59,2.21,1.02
24910,1,1.56,5.88,2.53,1.95
24911,4,1000.01,3.52,1.54,2.10
24912,4,4.39,1.06,1.11,3.22
24913,3,1.09,1.33,3.18,1.36
24914,4,8.93,12.05,1.25,8.33
24915,3,1.38,1.57,5.18,1.09
24916,1,21.28,1.90,4.74,4.13
24917,1,2.92,2.44,1.46,2.61
24918,1,1.64,1.73,8.77,5.88
24919,4,1.06,58.82,3.15,2.67
24920,3,1.09,3.28,5.59,3.31
24921,3,6.13,3.06,1.19,1.33
24922,3,2.90,2.48,1.46,1.28
24923,3,1.86,1.27,2.75,1.81
24924,1,2.89,2.82,18.52,1.36
24925,1,1.55,2.22,1.19,1.12
24926,2,1.16,1.01,1.05,1.39
24927,1,1.45,2.18,1.02,1.10
24928,4,1.76,2.28,52.63,1.05
24929,3,4.95,1.64,4.88,2.03
24930,2,2.56,3.65,1.67,1.14
24931,4,1.15,25.01,6.10,2.49
24932,3,1.04,1.51,1.44,16.39
24933,1,2.53,1.22,2.36,6.29
24934,3,4.03,4.20,2.35,1.02
24935,4,2.20,2.03,8.13,2.92
24936,2,3.18,1.50,1.89,2.51
24937,4,2.21,100.01,1.18,1.21
24938,3,1.86,5.32,90.91,125.01
24939,1,2.86,3.22,5.18,2.01
24940,3,1.38,1.58,2.65,2.37
24941,2,500.01,2.42,142.86,1.07
24942,1,3.24,2.01,2.94,1.38
24943,1,1.59,1.38,1.01,1.17
24944,1,3.16,1.25,3.45,1.85
24945,1,10.01,2.29,2.36,1.08
24946,4,8.06,3.97,1.33,1.95
24947,1,2.44,3.24,1.86,1.09
24948,3,1.35,1.74,4.37,125.01
24949,1,7.52,1.32,1.08,1.26
24950,1,1.59,1.07,12.05,1.30
24951,4,1.58,18.52,1.41,1.32
24952,3,1.87,1.05,37.04,1.49
24953,3,5.21,1.30,8.01,2.47
24954,2,2.89,1.49,1.82,333.33
24955,2,3.10,1.34,3.48,22.73
24956,2,1.74,1.94,1.22,12.50
24957,1,2.55,5.26,6.29,1.05
24958,4,1.18,3.70,1.36,1.77
24959,2,1.24,1.34,3.07,5.18
24960,2,1.52,1.40,2.01,12.35
24961,2,3.83,1.50,1.01,1.98
24962,4,2.85,3.66,13.33,1.36
24963,2,1.36,1.57,2.10,2.02
24964,4,4.69,62.50,1.48,1.37
24965,1,5.15,1.11,4.78,1.60
24966,4,3.52,1.41,5.85,9.09
24967,2,2.46,1.13,4.57,1.46
24968,1,1.25,1.42,2.33,3.97
24969,3,55.56,2.01,1.31,3.23
24970,1,2.23,1.38,4.90,5.32
24971,3,1.83,2.85,2.68,3.72
24972,4,1.66,1.13,1.07,3.89
24973,2,2.74,1.44,1.54,1.98
24974,2,1.34,2.74,1.90,3.66
24975,3,1.55,1.09,3.83,3.16
24976,3,1.26,4.57,2.25,1.11
24977,2,1.11,1.32,3.31,1.02
24978,1,1.25,4.76,55.56,1.11
24979,3,2.61,1.14,1.09,1.05
24980,4,3.47,2.04,1.20,1.18
24981,2,1.38,4.52,2.99,1.79
24982,4,1.18,8.47,8.70,3.16
24983,2,1.25,4.74,1.09,3.58
24984,3,10.31,2.71,1.03,4.52
24985,2,2.75,2.18,1.06,2.06
24986,4,1.32,2.47,3.89,18.52
24987,3,15.87,1.25,1.01,2.27
24988,4,5.41,1.25,1.01,1.37
24989,1,3.10,7.09,1.11,6.33
24990,1,1.04,1.10,1.31,7.81
24991,1,9.71,83.33,38.46,3.51
24992,2,1.89,24.39,1.82,5.52
24993,3,1.83,1.40,1.20,2.62
24994,1,1.61,2.82,3.58,13.33
24995,4,1.23,2.11,1.56,1.77
24996,4,1.25,2.23,1.32,1.32
24997,2,1.93,1.10,6.80,1.96
24998,3,3.50,1.09,1.94,1.69
24999,3,5.59,4.59,1.90,2.87
25000,4,1.36,2.62,7.30,1.55
25001,2,1.72,1.70,1.02,2.18
25002,3,21.28,2.73,1.04,25.64
25003,2,1.68,3.38,45.45,3.01
25004,2,2.30,4.20,1.30,1.55
25005,2,10.01,1.19,1.29,3.05
25006,2,1.56,2.39,1.25,1.75
25007,1,1.78,500.01,1.82,3.73
25008,1,1.90,1.37,1.51,3.62
25009,4,3.76,1.95,1.31,1.84
25010,1,1.57,5.62,1.76,1.84
25011,1,3.38,5.68,1.63,1.75
25012,2,2.48,1.53,1.21,2.47
25013,3,1.08,1.29,5.78,1.25
25014,3,6.80,1.52,1.22,2.04
25015,4,30.30,1.47,1.47,2.48
25016,4,1.06,1.17,250.01,2.46
25017,2,6.99,2.37,1.46,1.25
25018,4,1.08,1.13,4.10,4.44
25019,2,1.50,1.59,1.04,1.12
25020,4,10.64,1.21,1.66,1.32
25021,1,1.27,2.80,4.24,1.46
25022,1,1.42,2.75,18.52,18.18
25023,4,2.52,2.79,2.80,9.80
25024,4,1.43,250.01,15.63,1.35
25025,4,1.93,100.01,2.11,1.06
25026,3,1.19,2.48,7.69,1.11
25027,4,1.26,3.28,1.52,3.88
25028,2,1.40,1.26,1.75,2.74
25029,4,1.28,2.79,2.01,2.01
25030,3,2.72,1.40,1.53,1.15
25031,3,1.73,1.24,2.05,2.03
25032,4,5.62,1.46,1.45,7.41
25033,1,1.08,1.16,2.29,1.54
25034,2,142.86,3.09,10.10,1.37
25035,4,1.17,1.32,5.26,6.45
25036,2,1.27,1.64,1.41,1.90
25037,4,1.09,3.57,1.07,3.37
25038,4,1.36,2.26,2.27,1.26
25039,2,2.45,1.43,2.23,1.21
25040,1,13.51,18.87,1.21,2.93
25041,4,1.24,1.38,4.05,4.52
25042,4,1.26,1.36,1.58,6.99
25043,2,1.36,4.65,2.60,2.34
25044,3,1.24,2.18,1.42,3.58
25045,1,1.35,9.71,5.26,1.01
25046,4,1.19,37.04,1.36,2.66
25047,3,7.19,1.67,43.48,1.29
25048,4,19.23,1.02,2.13,3.39
25049,1,1.62,2.35,66.67,5.71
25050,3,2.48,5.35,6.71,1.24
25051,1,2.24,5.01,1.33,35.71
25052,1,1.11,1.93,1.10,1.96
25053,1,1.44,1.01,6.33,1.10
25054,2,4.88,12.20,6.06,1.39
25055,4,1.02,2.16,2.70,4.42
25056,1,1.39,6.76,9.26,8.47
25057,1,4.37,2.58,8.62,2.07
25058,1,16.95,3.14,3.42,1.75
25059,1,1.09,2.01,1.98,14.71
25060,2,1.89,52.63,1.36,2.87
25061,1,1.10,4.07,1.48,1.19
25062,4,3.72,5.15,3.33,1.11
25063,3,1.49,76.92,4.72,2.95
25064,2,1.52,1.37,2.48,11.76
25065,4,5.13,5.71,3.88,3.39
25066,4,6.58,1.61,4.48,7.75
25067,4,4.13,1.55,1.44,1.68
25068,4,1.10,2.25,2.69,1.60
25069,4,1.31,1.12,1.15,1.53
25070,4,2.10,1.10,1.45,2.01
25071,4,2.96,1.88,1.18,1.91
25072,4,2.30,1.15,1.05,9.90
25073,3,6.54,1.39,21.28,1.12
25074,1,1.68,2.28,15.87,2.18
25075,4,1.01,4.10,2.39,4.55
25076,4,1.87,2.59,1.55,2.75
25077,4,1.29,2.17,1.54,2.70
25078,4,2.70,1.67,3.12,1.28
25079,3,5.01,3.50,1.31,3.70
25080,1,111.11,3.34,1.09,3.83
25081,3,7.69,58.82,3.10,3.72
25082,3,1.64,2.13,1.85,1.17
25083,3,1.25,5.03,30.30,1.04
25084,1,3.01,3.55,1.32,5.38
25085,1,1.60,1.71,4.29,2.47
25086,4,1.90,34.48,1.31,4.37
25087,3,3.27,1.25,4.31,10.53
25088,2,2.76,1.51,3.64,1.08
25089,2,2.91,6.71,1.71,2.13
25090,1,1.67,1.83,2.31,5.92
25091,1,1.19,2.72,2.43,1.09
25092,3,1.21,2.25,4.10,3.42
